example_id                                                         | status | run_time        |
./spec/models/invoice_spec.rb[1:2:1]                               | passed | 0.00737 seconds |
./spec/models/invoice_spec.rb[1:2:2]                               | passed | 0.00709 seconds |
./spec/models/invoice_spec.rb[1:2:3]                               | passed | 0.00651 seconds |
./spec/models/invoice_spec.rb[1:2:4]                               | passed | 0.00758 seconds |
./spec/models/invoice_spec.rb[1:3:1]                               | passed | 0.00249 seconds |
./spec/models/invoice_spec.rb[1:3:2]                               | passed | 0.00267 seconds |
./spec/models/invoice_spec.rb[1:4:1:1]                             | passed | 0.05727 seconds |
./spec/models/invoice_spec.rb[1:4:2:1]                             | passed | 0.0482 seconds  |
./spec/models/invoice_spec.rb[1:4:3:1]                             | passed | 0.04617 seconds |
./spec/models/invoice_spec.rb[1:4:4:1]                             | passed | 0.08097 seconds |
./spec/models/invoice_spec.rb[1:5:1:1]                             | passed | 0.00221 seconds |
./spec/models/invoice_spec.rb[1:5:1:2]                             | passed | 0.00212 seconds |
./spec/models/invoice_spec.rb[1:6:1:1]                             | passed | 0.01642 seconds |
./spec/models/invoice_spec.rb[1:6:1:2]                             | passed | 0.01867 seconds |
./spec/models/invoice_spec.rb[1:6:2:1]                             | passed | 0.02884 seconds |
./spec/models/invoice_spec.rb[1:6:2:2]                             | passed | 0.01461 seconds |
./spec/models/invoice_spec.rb[1:6:3:1]                             | passed | 0.00508 seconds |
./spec/models/invoice_spec.rb[1:6:3:2]                             | passed | 0.00442 seconds |
./spec/models/invoice_spec.rb[1:6:4:1]                             | passed | 0.00511 seconds |
./spec/models/invoice_spec.rb[1:6:4:2]                             | passed | 0.00485 seconds |
./spec/models/invoice_spec.rb[1:6:4:3]                             | passed | 0.00492 seconds |
./spec/models/invoice_spec.rb[1:6:4:4]                             | passed | 0.00437 seconds |
./spec/models/invoice_spec.rb[1:7:1]                               | passed | 0.01997 seconds |
./spec/models/invoice_spec.rb[1:7:2]                               | passed | 0.03052 seconds |
./spec/models/transaction_spec.rb[1:1:1]                           | passed | 0.00471 seconds |
./spec/models/transaction_spec.rb[1:2:1]                           | passed | 0.01414 seconds |
./spec/models/transaction_spec.rb[1:2:2]                           | passed | 0.02775 seconds |
./spec/models/transaction_spec.rb[1:2:3]                           | passed | 0.01646 seconds |
./spec/models/transaction_spec.rb[1:2:4]                           | passed | 0.0152 seconds  |
./spec/models/transaction_spec.rb[1:2:5]                           | passed | 0.02238 seconds |
./spec/models/transaction_spec.rb[1:2:6]                           | passed | 0.01784 seconds |
./spec/models/transaction_spec.rb[1:3:1:1]                         | passed | 0.37793 seconds |
./spec/models/transaction_spec.rb[1:3:2:1]                         | passed | 0.36686 seconds |
./spec/models/transaction_spec.rb[1:3:3:1]                         | passed | 0.35573 seconds |
./spec/models/transaction_spec.rb[1:3:4:1]                         | passed | 0.35803 seconds |
./spec/models/transaction_spec.rb[1:3:5:1]                         | passed | 0.57147 seconds |
./spec/models/transaction_spec.rb[1:3:6:1]                         | passed | 0.77451 seconds |
./spec/models/transaction_spec.rb[1:3:7:1]                         | passed | 0.56312 seconds |
./spec/models/transaction_spec.rb[1:4:1]                           | passed | 0.01186 seconds |
./spec/models/transaction_spec.rb[1:4:2]                           | passed | 0.01394 seconds |
./spec/models/transaction_spec.rb[1:4:3]                           | passed | 0.01147 seconds |
./spec/models/transaction_spec.rb[1:4:4]                           | passed | 0.01014 seconds |
./spec/models/transaction_spec.rb[1:5:1]                           | passed | 0.01235 seconds |
./spec/models/transaction_spec.rb[1:6:1]                           | passed | 0.01115 seconds |
./spec/models/transaction_spec.rb[1:6:2]                           | passed | 0.01142 seconds |
./spec/models/user_spec.rb[1:1:1]                                  | passed | 0.00289 seconds |
./spec/models/user_spec.rb[1:1:2]                                  | passed | 0.00341 seconds |
./spec/models/user_spec.rb[1:1:3]                                  | passed | 0.00333 seconds |
./spec/models/user_spec.rb[1:2:1]                                  | passed | 0.01476 seconds |
./spec/models/user_spec.rb[1:2:2]                                  | passed | 0.01789 seconds |
./spec/models/user_spec.rb[1:2:3]                                  | passed | 0.0147 seconds  |
./spec/models/user_spec.rb[1:2:4]                                  | passed | 0.01797 seconds |
./spec/models/user_spec.rb[1:2:5]                                  | passed | 0.01305 seconds |
./spec/models/user_spec.rb[1:2:6]                                  | passed | 0.02187 seconds |
./spec/models/user_spec.rb[1:2:7]                                  | passed | 0.01507 seconds |
./spec/models/user_spec.rb[1:2:8]                                  | passed | 0.01479 seconds |
./spec/models/user_spec.rb[1:2:9]                                  | passed | 0.01321 seconds |
./spec/models/user_spec.rb[1:2:10]                                 | passed | 0.00884 seconds |
./spec/models/user_spec.rb[1:2:11:1]                               | passed | 0.00843 seconds |
./spec/models/user_spec.rb[1:2:11:2]                               | passed | 0.00713 seconds |
./spec/models/user_spec.rb[1:2:12:1]                               | passed | 0.00972 seconds |
./spec/models/user_spec.rb[1:2:12:2]                               | passed | 0.00855 seconds |
./spec/models/user_spec.rb[1:2:12:3]                               | passed | 0.00744 seconds |
./spec/models/user_spec.rb[1:2:13:1]                               | passed | 0.00851 seconds |
./spec/models/user_spec.rb[1:2:13:2]                               | passed | 0.01054 seconds |
./spec/models/user_spec.rb[1:2:13:3]                               | passed | 0.02228 seconds |
./spec/models/user_spec.rb[1:2:13:4]                               | passed | 0.00579 seconds |
./spec/models/user_spec.rb[1:3:1]                                  | passed | 0.00363 seconds |
./spec/models/user_spec.rb[1:4:1]                                  | passed | 0.00462 seconds |
./spec/models/user_spec.rb[1:4:2]                                  | passed | 0.00365 seconds |
./spec/models/user_spec.rb[1:4:3]                                  | passed | 0.0041 seconds  |
./spec/models/user_spec.rb[1:5:1:1]                                | passed | 0.01786 seconds |
./spec/models/user_spec.rb[1:5:1:2]                                | passed | 0.01865 seconds |
./spec/models/user_spec.rb[1:5:2:1]                                | passed | 0.01324 seconds |
./spec/models/user_spec.rb[1:5:2:2]                                | passed | 0.00675 seconds |
./spec/models/user_spec.rb[1:5:2:3]                                | passed | 0.01568 seconds |
./spec/models/user_spec.rb[1:6:1]                                  | passed | 0.02154 seconds |
./spec/models/user_spec.rb[1:6:2]                                  | passed | 0.0222 seconds  |
./spec/models/user_spec.rb[1:6:3]                                  | passed | 0.01676 seconds |
./spec/models/user_spec.rb[1:7:1]                                  | passed | 0.02186 seconds |
./spec/models/user_spec.rb[1:7:2]                                  | passed | 0.01769 seconds |
./spec/models/user_spec.rb[1:8:1]                                  | passed | 0.01603 seconds |
./spec/models/user_spec.rb[1:8:2]                                  | passed | 0.01716 seconds |
./spec/models/user_spec.rb[1:8:3]                                  | passed | 0.01814 seconds |
./spec/models/user_spec.rb[1:9:1:1]                                | passed | 0.01475 seconds |
./spec/models/user_spec.rb[1:9:2:1]                                | passed | 0.01754 seconds |
./spec/models/user_spec.rb[1:9:3:1]                                | passed | 0.0158 seconds  |
./spec/models/user_spec.rb[1:9:4:1]                                | passed | 0.0163 seconds  |
./spec/models/user_spec.rb[1:9:4:2]                                | passed | 0.01672 seconds |
./spec/models/user_spec.rb[1:10:1:1]                               | passed | 0.01566 seconds |
./spec/models/user_spec.rb[1:10:1:2]                               | passed | 0.01917 seconds |
./spec/models/user_spec.rb[1:10:2:1]                               | passed | 0.01508 seconds |
./spec/models/user_spec.rb[1:11:1:1]                               | passed | 0.01639 seconds |
./spec/models/user_spec.rb[1:11:2:1]                               | passed | 0.02061 seconds |
./spec/models/user_spec.rb[1:11:3:1]                               | passed | 0.01932 seconds |
./spec/models/user_spec.rb[1:11:3:2]                               | passed | 0.01724 seconds |
./spec/models/user_spec.rb[1:12:1]                                 | passed | 0.01613 seconds |
./spec/models/user_spec.rb[1:12:2]                                 | passed | 0.11284 seconds |
./spec/models/user_spec.rb[1:12:3]                                 | passed | 0.02322 seconds |
./spec/models/vendor_document_spec.rb[1:1:1]                       | passed | 0.00345 seconds |
./spec/models/vendor_document_spec.rb[1:2:1]                       | passed | 0.00887 seconds |
./spec/models/vendor_document_spec.rb[1:3:1]                       | passed | 0.00866 seconds |
./spec/models/vendor_document_spec.rb[1:4:1]                       | passed | 0.02991 seconds |
./spec/models/vendor_document_spec.rb[1:4:2]                       | passed | 0.03424 seconds |
./spec/models/vendor_document_spec.rb[1:4:3]                       | passed | 0.02834 seconds |
./spec/models/vendor_request_spec.rb[1:1:1]                        | passed | 0.01362 seconds |
./spec/models/vendor_request_spec.rb[1:1:2]                        | passed | 0.01295 seconds |
./spec/models/vendor_request_spec.rb[1:1:3]                        | passed | 0.01852 seconds |
./spec/models/vendor_request_spec.rb[1:1:4]                        | passed | 0.03189 seconds |
./spec/models/vendor_request_spec.rb[1:1:5]                        | passed | 0.00947 seconds |
./spec/models/vendor_request_spec.rb[1:1:6]                        | passed | 0.0231 seconds  |
./spec/models/vendor_request_spec.rb[1:2:1]                        | passed | 0.01666 seconds |
./spec/models/vendor_request_spec.rb[1:3:1:1]                      | passed | 0.06913 seconds |
./spec/models/vendor_request_spec.rb[1:3:2:1]                      | passed | 0.01793 seconds |
./spec/models/vendor_request_spec.rb[1:3:3:1]                      | passed | 0.02603 seconds |
./spec/models/vendor_request_spec.rb[1:4:1]                        | passed | 0.0138 seconds  |
./spec/models/vendor_request_spec.rb[1:5:1]                        | passed | 0.04203 seconds |
./spec/models/vendor_request_spec.rb[1:6:1]                        | passed | 0.04795 seconds |
./spec/models/vendor_spec.rb[1:1:1]                                | passed | 0.00263 seconds |
./spec/models/vendor_spec.rb[1:1:2]                                | passed | 0.00355 seconds |
./spec/models/vendor_spec.rb[1:1:3]                                | passed | 0.00296 seconds |
./spec/models/vendor_spec.rb[1:1:4]                                | passed | 0.00244 seconds |
./spec/models/vendor_spec.rb[1:1:5]                                | passed | 0.00382 seconds |
./spec/models/vendor_spec.rb[1:1:6]                                | passed | 0.00384 seconds |
./spec/models/vendor_spec.rb[1:2:1]                                | passed | 0.01217 seconds |
./spec/models/vendor_spec.rb[1:2:2]                                | passed | 0.01166 seconds |
./spec/models/vendor_spec.rb[1:2:3]                                | passed | 0.01306 seconds |
./spec/models/vendor_spec.rb[1:2:4]                                | passed | 0.01219 seconds |
./spec/models/vendor_spec.rb[1:2:5:1]                              | passed | 0.00607 seconds |
./spec/models/vendor_spec.rb[1:2:5:2]                              | passed | 0.00834 seconds |
./spec/models/vendor_spec.rb[1:2:6:1]                              | passed | 0.00645 seconds |
./spec/models/vendor_spec.rb[1:2:6:2]                              | passed | 0.00811 seconds |
./spec/models/vendor_spec.rb[1:2:6:3]                              | passed | 0.00776 seconds |
./spec/models/vendor_spec.rb[1:3:1:1]                              | passed | 0.01535 seconds |
./spec/models/vendor_spec.rb[1:3:1:2]                              | passed | 0.01943 seconds |
./spec/models/vendor_spec.rb[1:4:1:1]                              | passed | 0.03461 seconds |
./spec/models/vendor_spec.rb[1:4:2:1]                              | passed | 0.02853 seconds |
./spec/models/vendor_spec.rb[1:4:3:1]                              | passed | 0.0385 seconds  |
./spec/models/vendor_spec.rb[1:5:1:1]                              | passed | 0.01114 seconds |
./spec/models/vendor_spec.rb[1:5:2:1]                              | passed | 0.00951 seconds |
./spec/models/vendor_spec.rb[1:5:2:2]                              | passed | 0.01115 seconds |
./spec/models/vendor_spec.rb[1:5:3:1]                              | passed | 0.00979 seconds |
./spec/models/vendor_spec.rb[1:5:3:2]                              | passed | 0.01148 seconds |
./spec/models/vendor_spec.rb[1:5:4:1]                              | passed | 0.01132 seconds |
./spec/models/vendor_spec.rb[1:5:4:2]                              | passed | 0.01155 seconds |
./spec/models/vendor_spec.rb[1:5:5:1]                              | passed | 0.01269 seconds |
./spec/models/vendor_spec.rb[1:5:5:2]                              | passed | 0.01464 seconds |
./spec/models/vendor_spec.rb[1:5:6:1]                              | passed | 0.00959 seconds |
./spec/models/vendor_spec.rb[1:5:6:2]                              | passed | 0.01164 seconds |
./spec/models/vendor_spec.rb[1:5:6:3]                              | passed | 0.01147 seconds |
./spec/models/vendor_spec.rb[1:6:1:1]                              | passed | 0.01438 seconds |
./spec/models/vendor_spec.rb[1:6:1:2]                              | passed | 0.01398 seconds |
./spec/models/vendor_spec.rb[1:6:2:1]                              | passed | 0.01089 seconds |
./spec/models/vendor_spec.rb[1:6:3:1]                              | passed | 0.0115 seconds  |
./spec/models/vendor_spec.rb[1:6:3:2]                              | passed | 0.01247 seconds |
./spec/models/vendor_spec.rb[1:6:3:3]                              | passed | 0.0105 seconds  |
./spec/models/vendor_spec.rb[1:7:1:1]                              | passed | 0.02287 seconds |
./spec/models/vendor_spec.rb[1:7:2:1]                              | passed | 0.02384 seconds |
./spec/models/vendor_spec.rb[1:7:3:1]                              | passed | 0.02526 seconds |
./spec/models/vendor_spec.rb[1:8:1]                                | passed | 0.01097 seconds |
./spec/models/vendor_spec.rb[1:8:2]                                | passed | 0.01461 seconds |
./spec/models/vendor_spec.rb[1:8:3]                                | passed | 0.00785 seconds |
./spec/requests/cars_monthly_price_filter_spec.rb[1:1:1]           | passed | 0.27658 seconds |
./spec/requests/cars_monthly_price_filter_spec.rb[1:1:2]           | passed | 0.30982 seconds |
./spec/requests/cars_monthly_price_filter_spec.rb[1:1:3]           | passed | 0.37718 seconds |
./spec/requests/cars_monthly_price_filter_spec.rb[1:1:4]           | passed | 0.27083 seconds |
./spec/requests/cars_monthly_price_filter_spec.rb[1:1:5]           | passed | 0.34427 seconds |
./spec/requests/cars_monthly_price_filter_spec.rb[1:1:6]           | passed | 0.22961 seconds |
./spec/requests/cars_monthly_price_filter_spec.rb[1:1:7]           | passed | 0.23417 seconds |
./spec/requests/cars_monthly_price_filter_spec.rb[1:1:8]           | passed | 0.23569 seconds |
./spec/requests/cars_monthly_price_filter_spec.rb[1:1:9]           | passed | 0.32307 seconds |
./spec/services/docx_parser_service_spec.rb[1:1:1]                 | passed | 0.0027 seconds  |
./spec/services/docx_parser_service_spec.rb[1:1:2]                 | passed | 0.00198 seconds |
./spec/services/docx_parser_service_spec.rb[1:1:3]                 | passed | 0.00206 seconds |
./spec/services/docx_parser_service_spec.rb[1:1:4]                 | passed | 0.00219 seconds |
./spec/services/docx_parser_service_spec.rb[1:1:5]                 | passed | 0.00261 seconds |
./spec/services/docx_parser_service_spec.rb[1:1:6]                 | passed | 0.00239 seconds |
./spec/services/docx_parser_service_spec.rb[1:1:7]                 | passed | 0.00273 seconds |
./spec/services/docx_parser_service_spec.rb[1:1:8]                 | passed | 0.00219 seconds |
./spec/services/docx_parser_service_spec.rb[1:2:1]                 | passed | 0.00246 seconds |
./spec/services/docx_parser_service_spec.rb[1:2:2]                 | passed | 0.00306 seconds |
./spec/services/docx_parser_service_spec.rb[1:2:3]                 | passed | 0.00274 seconds |
./spec/system/error_handling_spec.rb[1:1:1]                        | passed | 0.43017 seconds |
./spec/system/error_handling_spec.rb[1:1:2]                        | passed | 0.97335 seconds |
./spec/system/error_handling_spec.rb[1:2:1]                        | passed | 0.06792 seconds |
./spec/system/error_handling_spec.rb[1:2:2]                        | passed | 0.09127 seconds |
./spec/system/error_handling_spec.rb[1:3:1]                        | passed | 0.07174 seconds |
